exp,phi_0,dV_ges,eps_0,h_d_0,h_dis_0,V_dis_total,Sep. Eff.,Vol_imbalance [%],status,error
10mmol_21C,0.00048327,1254.407693,0.50056331,0.100305958,0.055029842,0.044418671015308,0.999564156329909,0.0,success,
10mmol_21C,0.000492745,750.2517853,0.299888778,0.100687961,0.03644848,0.009818806824839592,0.9997939251727488,0.0,success,
10mmol_21C,0.000326583,741.6100453,0.298191785,0.09974611,0.035661086,0.011232208160229688,0.9964954393159509,0.0,success,
10mmol_21C,0.000225011,745.8283201,0.298307962,0.1,0.032729744,0.012538296099817114,0.9671355353940767,0.0,success,
10mmol_21C,0.000508224,748.8063905,0.399980643,0.099344799,0.035481061,0.011607906183972554,0.9999001684043681,0.0,success,
10mmol_21C,0.000385542,761.3440655,0.401427842,0.10042588,0.037443071,0.013716611006748307,0.9991575421639277,0.0,success,
10mmol_21C,0.000278176,751.4093995,0.400738686,0.09954955,0.048454604,0.02347107510802906,0.9923146659939713,0.0,success,
10mmol_21C,0.000578293,750.8784104,0.499324255,0.098558559,0.033814475,0.012837917460775117,0.999980790201746,0.0,success,
10mmol_21C,0.000449791,757.1490031,0.499654468,0.101105651,0.043603259,0.016694022932591743,0.9998149881797479,0.0,success,
10mmol_21C,0.000338769,750.0573319,0.499894576,0.09986077,0.03802335,0.01735165405979401,0.9985857530198889,0.0,success,
10mmol_21C,0.000505238,1001.364701,0.300283637,0.099262899,0.041271736,0.01352523740882924,0.9996123632599486,0.0,success,
10mmol_21C,0.000377858,999.6735997,0.30006925,0.100622441,0.036809691,0.01419192789379246,0.9965443657772736,0.0,success,
10mmol_21C,0.00028555,999.0802686,0.300038366,0.098918919,0.038511337,0.016375010225919355,0.9802251079131312,0.0,success,
10mmol_21C,0.000470111,1010.098899,0.401582726,0.100679771,0.043640802,0.022796664139219828,0.9995591549107661,0.0,success,
10mmol_21C,0.000427133,993.203178,0.39933699,0.099426699,0.041300086,0.0180834599609082,0.9990351389640235,0.0,success,
10mmol_21C,0.000338237,1001.661291,0.400053154,0.1004914,0.045480125,0.030816340014821968,0.9948516810547046,0.0,success,
10mmol_21C,0.000570634,1013.328994,0.50041046,0.10030303,0.046042648,0.027543809136966017,0.9999575718176421,0.0,success,
10mmol_21C,0.000526237,1000.336847,0.499900659,0.099017199,0.051275907,0.03270064012694461,0.9999176734030906,0.0,success,
10mmol_21C,0.000387667,1002.195121,0.500119766,0.10037674,0.05401427,0.04067981494589079,0.9988488663774608,0.0,success,
10mmol_21C,0.000484648,1249.761606,0.300061239,0.114226044,0.038515338,0.026332967241755344,0.9989686965649297,0.0,success,
10mmol_21C,0.000409823,1249.892455,0.300000441,0.121711712,0.039715411,0.031095659371223366,0.9967630132439881,0.0,success,
10mmol_21C,0.000312946,1250.318768,0.300031661,0.13022932,0.049237347,0.03617264978209761,0.9833995183862564,0.0,success,
10mmol_21C,0.000521445,1249.007805,0.400376844,0.100933661,0.045546267,0.032099469180607285,0.9995780747740629,0.0,success,
10mmol_21C,0.000469479,1250.197338,0.399947935,0.101228501,0.037810669,0.027062099509595004,0.998937950364983,0.0,success,
10mmol_21C,0.000342463,1198.505578,0.393146823,0.092956593,0.033905121,0.02137568356322271,0.9897850478542644,0.0,success,
10mmol_21C,0.000578276,1252.670832,0.499955561,0.101048321,0.048558604,0.03877672223824492,0.9999092691265923,0.0,success,
10mmol_21C,0.000543618,1286.2615,0.501457357,0.107280917,0.048427868,0.042814527291351566,0.9998392728212646,0.0,success,
10mmol_21C,0.000311156,573.8697524,0.636105186,0.091769042,0.048044137,0.018344203724648008,0.999278323551972,4.2508859856966816e-15,success,
10mmol_30C,0.000484589,750.2953382,0.299969729,0.100554197,0.027657221,0.00894222199878757,0.9999332139086099,0.0,success,
10mmol_30C,0.000484723,750.4714709,0.30086996,0.099258354,0.029996608,0.009252655239013804,0.9999345397990393,0.0,success,
10mmol_30C,0.000424486,747.039551,0.300277107,0.099299104,0.033680896,0.010249080360305305,0.9998034491111336,0.0,success,
10mmol_30C,0.000321245,756.784656,0.30165437,0.0999511,0.028404616,0.010789050964431704,0.9982269579213774,0.0,success,
10mmol_30C,0.000253766,755.4236992,0.300444696,0.0999511,0.029515776,0.01191540727120867,0.991270617658471,0.0,success,
10mmol_30C,0.000218042,753.9525958,0.299255712,0.100317848,0.04081838,0.01482198224835754,0.9795806828734334,0.0,success,
10mmol_30C,0.000204692,762.5832536,0.300260935,0.100309698,0.028816622,0.013252309979527374,0.9696619914465235,0.0,success,
10mmol_30C,0.000525507,768.5286697,0.404567349,0.100774246,0.03485328,0.012279337388438862,0.999977405502103,0.0,success,
10mmol_30C,0.000536213,751.5175953,0.400808572,0.099739201,0.036146741,0.01208477591482246,0.9999816692154136,0.0,success,
10mmol_30C,0.000473427,752.3400856,0.399434062,0.100162999,0.034894361,0.012335698316030394,0.9999468943491031,0.0,success,
10mmol_30C,0.000360226,755.7630907,0.399019986,0.100672372,0.031833512,0.013318670708359237,0.9994985555185797,1.2911214734410606e-14,success,
10mmol_30C,0.000265749,753.5882322,0.401281357,0.099331703,0.047793126,0.02585521683040978,0.9954786824054653,0.0,success,
10mmol_30C,0.000240091,749.5468121,0.398708968,0.100154849,0.073278927,0.04182211872385905,0.9923706265284797,0.0,success,
10mmol_30C,0.00022167,751.4893686,0.400032531,0.0999511,0.070955006,0.041468730823190414,0.9870451524256739,0.0,success,
10mmol_30C,0.000654894,758.7907519,0.501027341,0.102933985,0.040853267,0.015136805566566148,0.9999981658577541,6.429848761292962e-15,success,
10mmol_30C,0.000677966,752.8593337,0.499499435,0.099437653,0.042382798,0.015020716739129254,0.9999989001956001,0.0,success,
10mmol_30C,0.000549679,750.0255688,0.50015755,0.099543602,0.040361707,0.015344091041505824,0.9999917696145623,6.504991268485366e-15,success,
10mmol_30C,0.00039895,747.2833243,0.499349181,0.098899756,0.047611008,0.022041496854688432,0.9998668951452788,0.0,success,
10mmol_30C,0.000354428,708.8722382,0.502864522,0.082159739,0.074892012,0.037144042212633635,0.9997588705526977,0.0,success,
10mmol_30C,0.000331881,729.4501456,0.499580024,0.09511509,0.065147738,0.03834327505389908,0.9995472513381531,0.0,success,
10mmol_30C,0.000317511,728.9659997,0.503188489,0.091274674,0.068701843,0.03994484332793971,0.9993704414160764,0.0,success,
10mmol_30C,0.000518681,996.2166018,0.299190424,0.101541219,0.039886978,0.013789395984207461,0.9998962395028222,0.0,success,
10mmol_30C,0.000490018,1000.756083,0.30003545,0.100403226,0.035557048,0.013061310472008364,0.999820796706182,0.0,success,
10mmol_30C,0.000509374,998.6851727,0.299717834,0.099578853,0.034331379,0.012569016166476068,0.9998710188429362,0.0,success,
10mmol_30C,0.000365507,1000.201091,0.300003567,0.099417563,0.051118616,0.028500222193542,0.9983165307504183,0.0,success,
10mmol_30C,0.000301246,994.3540998,0.298611699,0.100286738,0.066413748,0.03883519445761,0.9942307137257641,0.0,success,
10mmol_30C,0.000280242,999.5811505,0.299857956,0.100044803,0.066196256,0.039073706313133505,0.9907033060563739,0.0,success,
10mmol_30C,0.00027145,999.8590684,0.299809586,0.099560932,0.061389894,0.03721935322304126,0.9884575129592434,0.0,success,
10mmol_30C,0.000497163,1014.236315,0.398204029,0.100358423,0.039495049,0.01755540617206691,0.9998985129282683,0.0,success,
10mmol_30C,0.000492466,979.4911583,0.398962161,0.100026882,0.038421224,0.016620034997561286,0.9999046861530353,0.0,success,
10mmol_30C,0.000539625,1003.978828,0.399330826,0.100300179,0.040525404,0.01717991250489315,0.9999550466673283,0.0,success,
10mmol_30C,0.00042029,1002.287891,0.401056011,0.099964158,0.068845438,0.04316237050860637,0.9996805352572755,0.0,success,
10mmol_30C,0.000330604,1007.384867,0.3996617,0.099919355,0.043627778,0.030947144103179423,0.9973838460671018,0.0,success,
10mmol_30C,0.000305845,991.9571202,0.401437606,0.098888889,0.036550775,0.024044139950146676,0.9952935141154402,0.0,success,
10mmol_30C,0.000291252,992.7799037,0.400709559,0.099856631,0.053149543,0.03804707742017948,0.994308359623794,0.0,success,
10mmol_30C,0.000568047,988.6950896,0.500769062,0.101594982,0.042668381,0.026439141848267123,0.9999885265770407,0.0,success,
10mmol_30C,0.000581263,998.7623251,0.499775008,0.099713262,0.04447336,0.026869334161230503,0.9999903217141293,0.0,success,
10mmol_30C,0.000621641,1003.32875,0.499679392,0.100053763,0.040051691,0.019673071431053585,0.999994548630557,0.0,success,
10mmol_30C,0.000482122,1008.333026,0.499367542,0.099596774,0.069093982,0.04677852300419376,0.9999494462425665,0.0,success,
10mmol_30C,0.000368323,969.4065074,0.50092016,0.099767025,0.038758916,0.028680501601002988,0.9993534699081529,0.0,success,
10mmol_30C,0.000327323,1000.691121,0.499920528,0.099032258,0.04007388,0.03375089081775423,0.9980851500348539,0.0,success,
10mmol_30C,0.000321962,1018.928136,0.49934297,0.09922043,0.060286175,0.04528536123162577,0.9980223134901725,0.0,success,
10mmol_30C,0.000483431,1250.59456,0.300039241,0.132634409,0.032509215,0.02936307809203997,0.9996509530297529,0.0,success,
10mmol_30C,0.000478726,1245.639717,0.299030627,0.108181004,0.032588633,0.019113447014478074,0.9995120393402035,7.83358094575716e-15,success,
10mmol_30C,0.000444553,1249.862193,0.299800426,0.107768817,0.031885855,0.01967594199417925,0.9991074560383758,7.807116342121039e-15,success,
10mmol_30C,0.000384424,1252.957473,0.300352656,0.107114695,0.0373838,0.027555891139620894,0.9974737721830561,0.0,success,
10mmol_30C,0.000322286,1247.514993,0.299820695,0.107464158,0.043492595,0.032997458486915786,0.9922017706542823,0.0,success,
10mmol_30C,0.000293661,1250.663173,0.300126577,0.101324444,0.061729951,0.04091510988447538,0.9861994635552902,0.0,success,
10mmol_30C,0.000272406,1242.85638,0.298834436,0.099831111,0.06617026,0.042882868399362804,0.9791108324342214,0.0,success,
10mmol_30C,0.000518226,1257.190092,0.401035764,0.100017778,0.037581606,0.026437685568205943,0.9998259315378982,0.0,success,
10mmol_30C,0.000504494,1246.72778,0.400045085,0.100915556,0.038170769,0.027645477216408653,0.9997919846079641,0.0,success,
10mmol_30C,0.000507009,1234.072828,0.398862641,0.102053333,0.040584955,0.030045896045283085,0.9998170969677439,7.907004619965217e-15,success,
10mmol_30C,0.000429863,1231.823584,0.399659012,0.100177778,0.071105811,0.04735387922859309,0.9993821256485287,0.0,success,
10mmol_30C,0.000346723,1250.943404,0.399996182,0.110088889,0.069506929,0.04810782026118767,0.9968460891133347,0.0,success,
10mmol_30C,0.000313467,1271.393663,0.400560738,0.099716117,0.071139833,0.04923384903231852,0.9925552905103103,0.0,success,
10mmol_30C,0.000300089,1191.690371,0.396974003,0.102087912,0.068165432,0.047094100182231965,0.9919985906591534,0.0,success,
10mmol_30C,0.000565693,1251.6605,0.500149536,0.099605374,0.069078813,0.05008632585749106,0.9999708621549913,0.0,success,
10mmol_30C,0.000566363,1249.038305,0.500093794,0.09991431,0.055513298,0.04478966936513756,0.9999683079228237,0.0,success,
10mmol_30C,0.000557808,1261.536789,0.498519907,0.099290429,0.068876906,0.05008263793735087,0.9999645020208973,0.0,success,
10mmol_30C,0.000499153,1258.861661,0.499273639,0.100024752,0.061411471,0.04799438760013744,0.9998946680957219,0.0,success,
10mmol_30C,0.000411395,1267.514069,0.499206614,0.100610561,0.048344787,0.04371160652195823,0.9993332767154551,0.0,success,
10mmol_30C,0.000353161,1232.385343,0.499589855,0.094669967,0.037024263,0.03714876650253547,0.9974912061005269,0.0,success,
15mmol_20C,0.000472703,750.312489,0.300555176,0.102416667,0.030824668,0.00863335843980747,0.9996656960284925,0.0,success,
15mmol_20C,0.000468528,750.3170867,0.300324108,0.099704545,0.033418607,0.008976386941129032,0.9996658953935552,0.0,success,
15mmol_20C,0.000416792,754.3769858,0.301244532,0.099689394,0.037811511,0.01014975650873669,0.9992222049952519,0.0,success,
15mmol_20C,0.000323064,744.0948704,0.299047395,0.099371212,0.035929846,0.010716722911998083,0.9961158075775237,0.0,success,
15mmol_20C,0.000262936,747.9693325,0.3004731,0.098886364,0.033267286,0.011204739767417256,0.9856342752492231,0.0,success,
15mmol_20C,0.00022805,758.9243321,0.301668805,0.100022727,0.031315015,0.01181768931091104,0.9678855383385262,0.0,success,
15mmol_20C,0.000209381,745.0419092,0.299485663,0.099181818,0.03631412,0.012856530916516042,0.9532897005795641,0.0,success,
15mmol_20C,0.000501799,749.4538597,0.399684985,0.09880303,0.029392582,0.010166254689862552,0.9998747302652368,0.0,success,
15mmol_20C,0.000511927,739.3311494,0.398111109,0.099893939,0.032175303,0.010293107091419191,0.9998849605267918,0.0,success,
15mmol_20C,0.00043558,743.0640306,0.401168329,0.099325758,0.039693226,0.012229604497152869,0.999606612295235,0.0,success,
15mmol_20C,0.000357684,751.0799542,0.399810084,0.099560606,0.035477432,0.012760269328655507,0.9985161356443709,0.0,success,
15mmol_20C,0.000276524,745.8014683,0.399630964,0.099643939,0.041707279,0.015212516871362408,0.9916352306222018,0.0,success,
15mmol_20C,0.000258285,745.0187997,0.399906177,0.099393939,0.062740635,0.034809750398786345,0.9887209448471547,0.0,success,
15mmol_20C,0.000235519,743.4619476,0.398521043,0.100537879,0.057989449,0.032941589459000706,0.9802461818078271,0.0,success,
15mmol_20C,0.000648955,753.8642081,0.499620821,0.099856061,0.034657304,0.01176966843280506,0.9999901347943736,0.0,success,
15mmol_20C,0.000611831,750.71744,0.50033281,0.099666667,0.037521119,0.012405380060983873,0.9999832388953478,6.498996181818782e-15,success,
15mmol_20C,0.000513772,749.4489112,0.500244513,0.099545455,0.044029801,0.01482135583518716,0.9999231753362507,6.509996483112871e-15,success,
15mmol_20C,0.000438765,759.1621495,0.499259015,0.098878788,0.039294587,0.01471154533473627,0.9997595917918131,0.0,success,
15mmol_20C,0.0003439,748.5746057,0.500681914,0.099530303,0.065830855,0.03806502075282399,0.9986774988237174,0.0,success,
15mmol_20C,0.000310771,749.4008474,0.500353876,0.099515152,0.073258197,0.04274071131760519,0.9974419333961257,0.0,success,
15mmol_20C,0.000301463,751.3954723,0.499920139,0.099931818,0.051725807,0.028990152694652858,0.9967616476096551,6.493131720970538e-15,success,
15mmol_20C,0.000478495,1001.046873,0.300045327,0.102068182,0.04078066,0.013086268996293386,0.999407630440467,0.0,success,
15mmol_20C,0.00050276,999.4082097,0.299204276,0.101492424,0.041816536,0.012953220673710145,0.9995989048796656,0.0,success,
15mmol_20C,0.000517406,1011.391431,0.301494473,0.100515152,0.041015214,0.012923620026295494,0.9996687998841086,0.0,success,
15mmol_20C,0.000379519,993.0576951,0.299356027,0.099776515,0.032089376,0.012347003517463876,0.9966303042172384,0.0,success,
15mmol_20C,0.000324614,995.5759231,0.298850589,0.100151515,0.070884646,0.03824007079472125,0.9922251232305414,0.0,success,
15mmol_20C,0.000292262,1003.141817,0.300295432,0.099924242,0.074512727,0.03997170649471944,0.98517482721491,0.0,success,
15mmol_20C,0.000278912,995.9386332,0.299512249,0.099962121,0.064799326,0.036352691367652554,0.9804038865878241,0.0,success,
15mmol_20C,0.000446906,1000.564352,0.401184136,0.099530303,0.045435774,0.020994114424854788,0.9993321723403585,0.0,success,
15mmol_20C,0.000450968,995.7202563,0.400141669,0.099484848,0.042461959,0.016848055659000355,0.9993687623281957,0.0,success,
15mmol_20C,0.000499166,1002.972509,0.400726699,0.099272727,0.046791844,0.020180988857489524,0.9997253878137451,0.0,success,
15mmol_20C,0.000436892,1003.970136,0.399749759,0.100348485,0.037030752,0.01567382643513756,0.9991497632035338,0.0,success,
15mmol_20C,0.000361576,1000.697795,0.400765488,0.099454545,0.06508057,0.03999811088070441,0.9971197699901441,9.751015342618538e-15,success,
15mmol_20C,0.000340119,1003.90345,0.400096696,0.099954545,0.073524844,0.04327093370740088,0.9956914490129968,0.0,success,
15mmol_20C,0.000323025,1002.279227,0.400448638,0.09955303,0.076759079,0.04437683174606807,0.9939175143767399,0.0,success,
15mmol_20C,0.000562557,1010.292857,0.499865563,0.099590909,0.043558464,0.01912353337495202,0.9999407524592592,0.0,success,
15mmol_20C,0.00057887,1014.605545,0.499584385,0.099522727,0.044103182,0.019223641548123796,0.9999531936308029,0.0,success,
15mmol_20C,0.000637832,994.493673,0.498014119,0.1005,0.042463494,0.017649567884109933,0.9999810974502952,0.0,success,
15mmol_20C,0.000526295,1004.803104,0.500037801,0.099931818,0.045139868,0.024342211717095136,0.9999024431914536,0.0,success,
15mmol_20C,0.000458533,996.6704994,0.499705173,0.10025,0.044022573,0.025695497673527537,0.9996867738676933,0.0,success,
15mmol_20C,0.000409391,1000.777251,0.499647649,0.099886364,0.068103607,0.044654995208777526,0.9993214640158185,0.0,success,
15mmol_20C,0.000414262,1006.62312,0.500790215,0.098943182,0.056538621,0.03857753947983808,0.9993139341999923,0.0,success,
15mmol_20C,0.000486161,1250.108452,0.299889494,0.11330303,0.040868091,0.025719586643941205,0.9989865009397926,0.0,success,
15mmol_20C,0.000492233,1249.808619,0.299917072,0.101818182,0.039588467,0.017225338418484174,0.998895208151067,0.0,success,
15mmol_20C,0.00048966,1248.349074,0.299807559,0.098530303,0.042113662,0.01783388681355845,0.998812679212629,0.0,success,
15mmol_20C,0.000413267,1251.893557,0.300082445,0.100340909,0.038818411,0.01890230471975391,0.9959971049035448,0.0,success,
15mmol_20C,0.000354726,1248.264315,0.299649999,0.099136364,0.03805335,0.020779848419611006,0.9893249842636971,0.0,success,
15mmol_20C,0.000308625,1250.009063,0.300016848,0.100522727,0.04267257,0.029384864490919513,0.9775399369589626,0.0,success,
15mmol_20C,0.000290868,1253.280954,0.300503871,0.100787879,0.047419394,0.03244051032400773,0.9697311773011046,0.0,success,
15mmol_20C,0.000531412,1257.929749,0.400964588,0.100416667,0.039940086,0.023394286613779416,0.9995951778157928,0.0,success,
15mmol_20C,0.000491305,1240.129111,0.397832796,0.1,0.039922,0.023659362542097773,0.9992528469268234,0.0,success,
15mmol_20C,0.000496821,1252.884566,0.399578268,0.100909091,0.0353372,0.01820998163175279,0.9992747385214504,0.0,success,
15mmol_20C,0.000464331,1255.424561,0.399894434,0.100507576,0.04170593,0.02805394431675741,0.9988360375333126,0.0,success,
15mmol_20C,0.000409028,1259.034652,0.40126719,0.099689394,0.060387098,0.04167648286426155,0.997313430915763,0.0,success,
15mmol_20C,0.000374441,1252.694192,0.400437069,0.101833333,0.072278722,0.04627205146050051,0.995324686130209,0.0,success,
15mmol_20C,0.000338259,1243.468176,0.399609723,0.100325758,0.050731548,0.03808586350779674,0.989915318453174,0.0,success,
15mmol_20C,0.000559331,1247.756613,0.499773087,0.098643939,0.043240531,0.03077488304677645,0.999860624926671,0.0,success,
15mmol_20C,0.000561497,1255.361754,0.49969234,0.099621212,0.046532392,0.034540635623685034,0.9998706208853771,0.0,success,
15mmol_20C,0.000568529,1247.271699,0.499999122,0.099924242,0.048635331,0.03597898630330627,0.9998914898774847,0.0,success,
15mmol_20C,0.000559931,1251.188594,0.500001055,0.099689394,0.049490145,0.03686186953713973,0.9998739095938799,0.0,success,
15mmol_20C,0.000494634,1225.59216,0.502358712,0.1,0.037902237,0.028024597894937442,0.9996011227121454,0.0,success,
15mmol_20C,0.000463932,1249.59018,0.499609596,0.100515152,0.04502757,0.03695382560174608,0.9993176886595688,7.808815809011512e-15,success,
15mmol_20C,0.000334135,368.572606,0.586940238,0.091810606,0.042935114,0.009549030650543222,0.9994904672702474,0.0,success,
15mmol_30C,0.000427091,751.7522531,0.300595785,0.100183908,0.020250722,0.0068133901344116865,0.999698534819912,0.0,success,
15mmol_30C,0.000431491,749.9286955,0.300798818,0.099501916,0.021508796,0.006894525887198406,0.9997245259644798,0.0,success,
15mmol_30C,0.00039098,750.8672362,0.3009275,0.099655172,0.033229887,0.008747331539412933,0.9993820312276526,0.0,success,
15mmol_30C,0.000339183,744.8778032,0.298194638,0.100306513,0.028830732,0.008524068466220305,0.9985609104113106,0.0,success,
15mmol_30C,0.000296275,745.5112461,0.299966496,0.099601533,0.028150482,0.008973285075499734,0.9967948687022957,0.0,success,
15mmol_30C,0.000276036,749.8052392,0.299224446,0.100574713,0.028260445,0.00927518136190308,0.9949243719153046,0.0,success,
15mmol_30C,0.000264763,744.8717235,0.299312295,0.099777778,0.031558317,0.00985392159549762,0.9934954282287974,0.0,success,
15mmol_30C,0.000463207,747.1977859,0.399064177,0.100482759,0.027279083,0.00923907061754539,0.9998766799932033,0.0,success,
15mmol_30C,0.000454988,755.1565283,0.399257353,0.10035249,0.030386533,0.00983411004088065,0.9998525468271525,1.2921585375599198e-14,success,
15mmol_30C,0.000436292,745.2405594,0.398908343,0.100436782,0.036496614,0.010662616364469817,0.9997863997314493,1.3093516488455285e-14,success,
15mmol_30C,0.000398667,745.2404618,0.398913398,0.10051341,0.030948234,0.0102697543421562,0.9996255432358095,0.0,success,
15mmol_30C,0.000336558,754.245634,0.401065892,0.099639847,0.03683308,0.012012235169557187,0.9988385361550105,0.0,success,
15mmol_30C,0.000309727,757.4745814,0.399977199,0.100306513,0.037491234,0.012613815927153634,0.9980146033243534,0.0,success,
15mmol_30C,0.000298602,748.0022233,0.399170462,0.10067433,0.034313368,0.012161342104210656,0.9976311937384373,0.0,success,
15mmol_30C,0.000585569,747.4017408,0.501328585,0.099984674,0.039261513,0.011669394026388686,0.9999882767274323,0.0,success,
15mmol_30C,0.000540852,748.8905591,0.501370978,0.099793103,0.0411912,0.012670206260909138,0.9999756810849137,0.0,success,
15mmol_30C,0.000525263,748.3448714,0.499454604,0.100636015,0.047282786,0.014103214116368522,0.9999650659402071,0.0,success,
15mmol_30C,0.000462764,745.8762555,0.500616194,0.09994636,0.052233032,0.015547806412043135,0.9999011791818284,6.541178567099152e-15,success,
15mmol_30C,0.000365235,748.8571345,0.500278881,0.100091954,0.041933915,0.014785479327998282,0.9994992278066853,0.0,success,
15mmol_30C,0.000327277,750.0605118,0.499916719,0.101077044,0.064726812,0.0349961321427449,0.9989112239381517,0.0,success,
15mmol_30C,0.000314875,750.4453316,0.500030565,0.100322327,0.068702416,0.03805972452224858,0.9986334934390014,0.0,success,
15mmol_30C,0.000533143,994.1230712,0.298486943,0.101163522,0.037798135,0.010655378034108962,0.9998981349188711,0.0,success,
15mmol_30C,0.00051531,1000.640437,0.299850188,0.100463836,0.040141285,0.011309147162409546,0.9998645620035159,0.0,success,
15mmol_30C,0.000477953,1001.292163,0.300060547,0.100652516,0.033727591,0.010664065626331156,0.9997582081958117,0.0,success,
15mmol_30C,0.00036146,1000.37236,0.299967592,0.100157233,0.039639284,0.0128652851337194,0.997977590868268,0.0,success,
15mmol_30C,0.00029615,995.3970828,0.299271696,0.099882075,0.060865677,0.03179824790012721,0.9931982887557462,0.0,success,
15mmol_30C,0.000265392,1002.961609,0.300878529,0.100110063,0.075760642,0.03925711720891649,0.9872394615516504,0.0,success,
15mmol_30C,0.000254348,908.3537413,0.277187067,0.08422956,0.036368708,0.011874998061608983,0.9819945297574798,0.0,success,
15mmol_30C,0.000551005,1006.766158,0.401205753,0.102448899,0.040367199,0.013807726498967146,0.9999454980847686,0.0,success,
15mmol_30C,0.000567321,1006.784357,0.401602951,0.101556604,0.040969557,0.01362211479616093,0.9999588154382284,0.0,success,
15mmol_30C,0.000532017,999.2980436,0.400226439,0.099803459,0.035358458,0.012665584545761088,0.9999374716018533,0.0,success,
15mmol_30C,0.000422685,997.237472,0.399817342,0.100212264,0.071620111,0.040364296599419654,0.9996341499407385,0.0,success,
15mmol_30C,0.000325153,995.6894686,0.399027406,0.098632075,0.073646951,0.04166512884619469,0.9974767639655511,0.0,success,
15mmol_30C,0.000300334,997.1635638,0.399791332,0.100825472,0.070960326,0.04125758706898326,0.9956082691908766,0.0,success,
15mmol_30C,0.000286825,999.322644,0.399835214,0.100754717,0.067126548,0.04004701101232428,0.9938371493371378,9.764433550021251e-15,success,
15mmol_30C,0.000659622,1000.129858,0.499652117,0.100966981,0.042670694,0.016134293600186016,0.9999939363480858,0.0,success,
15mmol_30C,0.00064296,1008.989706,0.499187526,0.10158805,0.041950378,0.01625969347119684,0.9999920356529476,0.0,success,
15mmol_30C,0.000636658,670.8158676,0.53332582,0.097672956,0.040856731,0.011232373290093616,0.9999964189915933,0.0,success,
15mmol_30C,0.000637384,991.4772422,0.499741231,0.1004,0.042100723,0.01597897296710295,0.9999920761709871,0.0,success,
15mmol_30C,0.000619449,1005.284654,0.500262774,0.099694118,0.041591356,0.016171029498434956,0.9999899749974193,0.0,success,
15mmol_30C,0.000498602,998.5434244,0.500279719,0.098839216,0.070967073,0.0417027763643851,0.9999448331682631,0.0,success,
15mmol_30C,0.000369042,1003.336008,0.500305775,0.099137255,0.066469704,0.042711985244835105,0.9993589235604946,0.0,success,
15mmol_30C,0.000321902,1000.303949,0.50013415,0.099231373,0.057089113,0.03891329635144484,0.9980163439349156,0.0,success,
15mmol_30C,0.000309186,1000.499368,0.499751582,0.099772549,0.055146272,0.038516828215829274,0.9972602000635012,0.0,success,
15mmol_30C,0.000485129,1250.056002,0.30007986,0.122062745,0.031432143,0.01755108768245768,0.9995706579432656,0.0,success,
15mmol_30C,0.000474288,1250.088685,0.300012818,0.121913725,0.033010744,0.019172492363193423,0.9995035957888765,0.0,success,
15mmol_30C,0.000458329,1249.482696,0.299832003,0.119756863,0.033648739,0.01909621898088525,0.9993604703678237,0.0,success,
15mmol_30C,0.000395808,1250.036404,0.29999587,0.11867451,0.046113999,0.03110300784884003,0.9981936613106902,7.80602830537209e-15,success,
15mmol_30C,0.000337808,1250.049679,0.299844545,0.115019608,0.070016204,0.03978988097640162,0.9949432983458276,0.0,success,
15mmol_30C,0.000294997,1250.100728,0.299994974,0.106862745,0.051478729,0.033246652396016395,0.9866690203706812,0.0,success,
15mmol_30C,0.000277384,1250.222791,0.299965806,0.101176471,0.06860933,0.03993551674683148,0.9811605884634073,0.0,success,
15mmol_30C,0.000513668,1259.879786,0.401812929,0.099427451,0.033861731,0.015644255725683637,0.9997945667755914,0.0,success,
15mmol_30C,0.00053115,1258.650272,0.400758026,0.10027451,0.035328397,0.015719138980098926,0.9998499368611252,0.0,success,
15mmol_30C,0.000508971,1251.065806,0.399801088,0.100956863,0.040676259,0.018890373560948727,0.9997934902600379,0.0,success,
15mmol_30C,0.000435091,1249.437583,0.3997909,0.100964706,0.064119866,0.041164224300137386,0.9993828693606652,0.0,success,
15mmol_30C,0.000361698,1246.247363,0.399892797,0.099866667,0.040492685,0.02613800619266597,0.996924079875444,0.0,success,
15mmol_30C,0.000331751,1254.343349,0.399759647,0.100078431,0.037007921,0.02480121891080577,0.9940588305298257,0.0,success,
15mmol_30C,0.000308907,1245.592317,0.399754855,0.098752941,0.035096823,0.022656720414252353,0.99028525602786,0.0,success,
15mmol_30C,0.000549222,1261.567379,0.499800482,0.099968627,0.038351445,0.019999501282458948,0.9999387509495714,0.0,success,
15mmol_30C,0.000553163,1246.383164,0.500328974,0.099411765,0.038767683,0.01983008136645239,0.9999457299688363,0.0,success,
15mmol_30C,0.000553572,1251.06223,0.499958639,0.100290196,0.041497602,0.02538270362404406,0.9999492807421815,0.0,success,
15mmol_30C,0.000514599,1273.967567,0.499248897,0.099788235,0.073695811,0.047953516422819524,0.9999192752190205,0.0,success,
15mmol_30C,0.000424707,1251.429514,0.49989371,0.099741176,0.045768154,0.03429244147362081,0.9994711134292965,0.0,success,
15mmol_30C,0.000368847,1212.934445,0.497692766,0.099030075,0.039563548,0.029474993662261875,0.9983369292448823,0.0,success,
15mmol_30C,0.00033056,904.352367,0.593749023,0.096949838,0.036715955,0.01991044946521628,0.9991038464556423,0.0,success,
